id	dataset_id	cluster_id	cluster_name	sample_id	gene_symbol	entrez_geneid	species_specific_geneid	avg_log_fc	pct1	pct2	p_value	padj	other_value	other_value_type	rank	source_gene_info	rank_text
755608	84	1	PSC	merged	Nup93-1	32350	FBgn0027537	0.41	27.50	17.00	1.1644174002657e-06	0.01	NULL	NULL	NULL	gene_symbol	
755609	84	1	PSC	merged	RnrS	36280	FBgn0011704	0.46	32.80	21.50	1.92109130086461e-06	0.02	NULL	NULL	NULL	gene_symbol	
755610	84	1	PSC	merged	kcc	37800	FBgn0261794	0.34	27.00	16.60	2.22056332619565e-06	0.03	NULL	NULL	NULL	gene_symbol	
755611	84	1	PSC	merged	sty	38424	FBgn0014388	0.41	69.80	65.90	2.86833917153669e-06	0.04	NULL	NULL	NULL	gene_symbol	
755612	84	1	PSC	merged	Tis11	32222	FBgn0011837	0.36	70.40	72.40	2.8702921190211e-06	0.04	NULL	NULL	NULL	gene_symbol	
755613	84	1	PSC	merged	tara	53562	FBgn0040071	0.46	32.30	22.10	3.15874627151941e-06	0.04	NULL	NULL	NULL	gene_symbol	
755614	84	1	PSC	merged	Smox	31738	FBgn0025800	0.48	43.90	37.10	3.2015410010424e-06	0.04	NULL	NULL	NULL	gene_symbol	
755615	84	1	PSC	merged	CG10082	37465	FBgn0034644	0.47	36.00	26.50	3.22226291709076e-06	0.05	NULL	NULL	NULL	gene_symbol	
755616	84	1	PSC	merged	Jra	36057	FBgn0001291	0.33	79.40	83.50	3.28659463268067e-06	0.05	NULL	NULL	NULL	gene_symbol	
755617	84	1	PSC	merged	flw	44289	FBgn0000711	0.50	46.60	39.50	4.00795500898424e-06	0.06	NULL	NULL	NULL	gene_symbol	
755618	84	1	PSC	merged	cpo	45840	FBgn0263995	0.44	26.50	16.20	5.10906309397039e-06	0.07	NULL	NULL	NULL	gene_symbol	
755619	84	1	PSC	merged	Pdcd4	32337	FBgn0030520	0.39	75.70	80.20	7.37754298097263e-06	0.11	NULL	NULL	NULL	gene_symbol	
755620	84	1	PSC	merged	vib	42306	FBgn0267975	0.36	73.00	76.60	7.85610384048068e-06	0.12	NULL	NULL	NULL	gene_symbol	
755621	84	1	PSC	merged	CAP	36084	FBgn0033504	0.46	47.10	40.10	1.17135127845157e-05	0.18	NULL	NULL	NULL	gene_symbol	
755622	84	1	PSC	merged	Crtc	39970	FBgn0036746	0.53	41.80	34.10	1.20927428000686e-05	0.18	NULL	NULL	NULL	gene_symbol	
755623	84	1	PSC	merged	Fim	32721	FBgn0024238	0.53	63.00	63.50	1.21061574621248e-05	0.18	NULL	NULL	NULL	gene_symbol	
755624	84	1	PSC	merged	GstE12	37960	FBgn0027590	0.38	63.50	63.20	1.25015769033372e-05	0.19	NULL	NULL	NULL	gene_symbol	
755625	84	1	PSC	merged	CG10337	35247	FBgn0032805	0.41	28.60	19.20	1.62480790127551e-05	0.25	NULL	NULL	NULL	gene_symbol	
755626	84	1	PSC	merged	LamC	36615	FBgn0010397	0.48	66.10	68.30	1.74160038885005e-05	0.27	NULL	NULL	NULL	gene_symbol	
755627	84	1	PSC	merged	MESK2	37451	FBgn0043070	0.60	50.80	48.30	1.98452769386282e-05	0.30	NULL	NULL	NULL	gene_symbol	
755628	84	1	PSC	merged	Dif	35045	FBgn0011274	0.45	27.50	18.70	2.24730040675024e-05	0.34	NULL	NULL	NULL	gene_symbol	
755629	84	1	PSC	merged	sn	31717	FBgn0003447	0.36	32.80	21.30	2.53161098274877e-05	0.39	NULL	NULL	NULL	gene_symbol	
755630	84	1	PSC	merged	Flo2	32425	FBgn0264078	0.51	34.90	27.00	2.76749143465794e-05	0.43	NULL	NULL	NULL	gene_symbol	
755631	84	1	PSC	merged	Diap1	39753	FBgn0260635	0.51	47.10	43.40	3.18620151637859e-05	0.49	NULL	NULL	NULL	gene_symbol	
755632	84	1	PSC	merged	CG13585	37918	FBgn0035020	0.36	60.30	61.60	3.46572125282232e-05	0.53	NULL	NULL	NULL	gene_symbol	
755633	84	1	PSC	merged	Atg8a	32001	FBgn0052672	0.31	79.40	84.50	3.84224704259491e-05	0.59	NULL	NULL	NULL	gene_symbol	
755634	84	1	PSC	merged	Aps	39226	FBgn0036111	0.36	58.20	57.40	4.24353923121528e-05	0.65	NULL	NULL	NULL	gene_symbol	
755635	84	1	PSC	merged	hang	32613	FBgn0026575	0.57	30.70	22.90	4.63053216776718e-05	0.71	NULL	NULL	NULL	gene_symbol	
755636	84	1	PSC	merged	CrebB	32817	FBgn0265784	0.43	50.80	49.00	5.08385083718461e-05	0.79	NULL	NULL	NULL	gene_symbol	
755637	84	1	PSC	merged	drongo	33263	FBgn0020304	0.45	49.20	45.60	5.44782838396973e-05	0.84	NULL	NULL	NULL	gene_symbol	
755638	84	1	PSC	merged	ttk	48317	FBgn0003870	0.49	41.80	36.10	6.87029491652895e-05	1.00	NULL	NULL	NULL	gene_symbol	
755639	84	1	PSC	merged	lncRNA:roX1	3772376	FBgn0019661	0.43	64.00	54.30	6.95967269899808e-05	1.00	NULL	NULL	NULL	gene_symbol	
755640	84	1	PSC	merged	srp	41944	FBgn0003507	0.37	53.40	51.40	8.4787383717521e-05	1.00	NULL	NULL	NULL	gene_symbol	
755641	84	1	PSC	merged	Pgm1	44010	FBgn0003076	0.39	27.50	19.40	8.65213015134836e-05	1.00	NULL	NULL	NULL	gene_symbol	
755642	84	1	PSC	merged	PRL-1	34952	FBgn0024734	0.32	70.90	74.40	9.68743399467427e-05	1.00	NULL	NULL	NULL	gene_symbol	
755643	84	1	PSC	merged	fwe	39720	FBgn0261722	0.44	41.80	38.20	1.25448408058e-04	1.00	NULL	NULL	NULL	gene_symbol	
755644	84	1	PSC	merged	cathD	45268	FBgn0029093	0.37	73.00	77.80	1.28406214267e-04	1.00	NULL	NULL	NULL	gene_symbol	
755645	84	1	PSC	merged	ZnT41F	35513	FBgn0025693	0.41	34.90	28.40	1.40537381215e-04	1.00	NULL	NULL	NULL	gene_symbol	
755646	84	1	PSC	merged	rdx	41704	FBgn0264493	0.50	47.10	44.80	1.51009833972e-04	1.00	NULL	NULL	NULL	gene_symbol	
755647	84	1	PSC	merged	CHMP2B	38599	FBgn0035589	0.46	57.10	59.00	1.57767333847e-04	1.00	NULL	NULL	NULL	gene_symbol	
755648	84	1	PSC	merged	hts	37230	FBgn0263391	0.42	33.30	26.50	1.64236414546e-04	1.00	NULL	NULL	NULL	gene_symbol	
755649	84	1	PSC	merged	Spn42Da	49805	FBgn0265137	0.53	54.00	56.10	2.33657558761e-04	1.00	NULL	NULL	NULL	gene_symbol	
755650	84	1	PSC	merged	qm	38816	FBgn0019662	0.30	32.80	25.10	2.87416451366e-04	1.00	NULL	NULL	NULL	gene_symbol	
755651	84	1	PSC	merged	mmy	33903	FBgn0259749	0.40	47.60	46.30	3.27649824683e-04	1.00	NULL	NULL	NULL	gene_symbol	
755652	84	1	PSC	merged	PGRP-LB	41379	FBgn0037906	0.41	48.70	41.10	3.38145345246e-04	1.00	NULL	NULL	NULL	gene_symbol	
755653	84	1	PSC	merged	Keap1	42062	FBgn0038475	0.41	48.70	46.40	3.63732496426e-04	1.00	NULL	NULL	NULL	gene_symbol	
755654	84	1	PSC	merged	His3.3B	31848	FBgn0004828	0.34	59.80	63.70	3.94867856909e-04	1.00	NULL	NULL	NULL	gene_symbol	
755655	84	1	PSC	merged	crol	34592	FBgn0020309	0.39	47.60	46.10	4.51399247825e-04	1.00	NULL	NULL	NULL	gene_symbol	
755656	84	1	PSC	merged	Ugt317A1	37590	FBgn0040091	0.42	39.20	34.50	4.74638655672e-04	1.00	NULL	NULL	NULL	gene_symbol	
755657	84	1	PSC	merged	ScsbetaA	41067	FBgn0037643	0.36	55.00	56.50	5.10900142523e-04	1.00	NULL	NULL	NULL	gene_symbol	
755658	84	1	PSC	merged	lola	44548	FBgn0283521	0.38	57.70	60.00	6.13298547675e-04	1.00	NULL	NULL	NULL	gene_symbol	
755659	84	1	PSC	merged	NAT1	46020	FBgn0010488	0.41	63.50	68.00	6.14981407813e-04	1.00	NULL	NULL	NULL	gene_symbol	
755660	84	1	PSC	merged	DCP2	39722	FBgn0036534	0.38	25.90	19.00	7.63501299169e-04	1.00	NULL	NULL	NULL	gene_symbol	
755661	84	1	PSC	merged	yuri	34894	FBgn0045842	0.40	26.50	19.60	7.83941256409e-04	1.00	NULL	NULL	NULL	gene_symbol	
755662	84	1	PSC	merged	CD98hc	40941	FBgn0037533	0.54	60.30	66.30	7.89605401876e-04	1.00	NULL	NULL	NULL	gene_symbol	
755663	84	1	PSC	merged	E2f1	42550	FBgn0011766	0.36	54.50	54.10	8.50831671569e-04	1.00	NULL	NULL	NULL	gene_symbol	
755664	84	1	PSC	merged	Atf3	43867	FBgn0028550	0.46	40.70	37.60	9.65881720544e-04	1.00	NULL	NULL	NULL	gene_symbol	
755665	84	1	PSC	merged	CCT1	42649	FBgn0003676	0.38	57.10	60.80	1.025014272626e-03	1.00	NULL	NULL	NULL	gene_symbol	
755666	84	1	PSC	merged	ergic53	44679	FBgn0035909	0.32	52.90	52.20	1.132973879516e-03	1.00	NULL	NULL	NULL	gene_symbol	
755667	84	1	PSC	merged	trx	41737	FBgn0003862	0.32	28.00	21.20	1.156185746629e-03	1.00	NULL	NULL	NULL	gene_symbol	
755668	84	1	PSC	merged	cnc	42743	FBgn0262975	0.35	61.40	68.30	1.39072789124e-03	1.00	NULL	NULL	NULL	gene_symbol	
755669	84	1	PSC	merged	fru	42226	FBgn0004652	0.42	30.70	25.00	1.620128902999e-03	1.00	NULL	NULL	NULL	gene_symbol	
755670	84	1	PSC	merged	lncRNA:CR45018	19835567	FBgn0266376	0.48	48.10	43.00	1.953004891553e-03	1.00	NULL	NULL	NULL	gene_symbol	
755671	84	1	PSC	merged	Lk6	44672	FBgn0017581	0.27	72.00	75.80	2.030179456919e-03	1.00	NULL	NULL	NULL	gene_symbol	
755672	84	1	PSC	merged	Pak3	41995	FBgn0044826	0.32	56.10	57.80	2.050348320531e-03	1.00	NULL	NULL	NULL	gene_symbol	
755673	84	1	PSC	merged	CHOp24	31382	FBgn0029709	0.25	73.00	80.00	2.541329811118e-03	1.00	NULL	NULL	NULL	gene_symbol	
755674	84	1	PSC	merged	Eno	33351	FBgn0000579	0.39	55.60	59.70	2.804243893797e-03	1.00	NULL	NULL	NULL	gene_symbol	
755675	84	1	PSC	merged	CG10383	35123	FBgn0032699	0.35	26.50	21.10	3.249914040241e-03	1.00	NULL	NULL	NULL	gene_symbol	
755676	84	1	PSC	merged	scu	32789	FBgn0021765	0.40	59.80	68.80	3.282383434711e-03	1.00	NULL	NULL	NULL	gene_symbol	
755677	84	1	PSC	merged	tai	34242	FBgn0041092	0.38	34.90	31.50	3.662301294282e-03	1.00	NULL	NULL	NULL	gene_symbol	
755678	84	1	PSC	merged	C3G	31618	FBgn0259228	0.49	30.70	26.60	4.644938417681e-03	1.00	NULL	NULL	NULL	gene_symbol	
755679	84	1	PSC	merged	Pabp2	35788	FBgn0005648	0.30	57.10	61.60	6.252929489481e-03	1.00	NULL	NULL	NULL	gene_symbol	
755680	84	1	PSC	merged	CG46385	246653	FBgn0286778	0.27	67.20	71.80	6.933316323942e-03	1.00	NULL	NULL	NULL	gene_symbol	
755681	84	1	PSC	merged	CG7920	43562	FBgn0039737	0.31	44.40	44.20	7.703915834789e-03	1.00	NULL	NULL	NULL	gene_symbol	
755682	84	1	PSC	merged	SNF4Agamma	42515	FBgn0264357	0.47	31.20	28.20	8.341525507939e-03	1.00	NULL	NULL	NULL	gene_symbol	
755683	84	1	PSC	merged	CG11686	50024	FBgn0040551	0.31	49.70	49.00	8.632535860511e-03	1.00	NULL	NULL	NULL	gene_symbol	
755684	84	1	PSC	merged	Rbp1-like	32293	FBgn0030479	0.31	28.60	24.20	9.456748596777e-03	1.00	NULL	NULL	NULL	gene_symbol	
755685	84	1	PSC	merged	CG10376	35126	FBgn0032702	0.31	42.90	42.30	9.974896311738e-03	1.00	NULL	NULL	NULL	gene_symbol	
755686	84	2	PH	merged	Ance	34805	FBgn0012037	1.89	98.80	77.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755687	84	2	PH	merged	IM18	3772138	FBgn0067903	1.87	62.30	11.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755688	84	2	PH	merged	CecA2	43597	FBgn0000277	1.47	75.70	38.50	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755689	84	2	PH	merged	Tep4	35248	FBgn0041180	1.43	96.60	76.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755690	84	2	PH	merged	CG42566	8674120	FBgn0260768	1.20	95.10	73.70	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755691	84	2	PH	merged	lncRNA:CR43855	14462727	FBgn0264437	1.15	94.00	71.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755692	84	2	PH	merged	CecA1	43596	FBgn0000276	0.94	66.40	35.80	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755693	84	2	PH	merged	CecC	43599	FBgn0000279	0.72	70.70	47.40	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755694	84	2	PH	merged	NK7.1	41747	FBgn0024321	0.68	50.20	13.40	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755695	84	2	PH	merged	CAP	36084	FBgn0033504	0.67	61.70	26.30	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755696	84	2	PH	merged	PGRP-LB	41379	FBgn0037906	0.65	60.60	28.80	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755697	84	2	PH	merged	Lip4	34450	FBgn0032264	0.60	31.10	5.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755698	84	2	PH	merged	CG31174	318616	FBgn0051174	0.59	31.00	9.80	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755699	84	2	PH	merged	CG13160	36343	FBgn0033720	0.57	26.10	1.70	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755700	84	2	PH	merged	Nop60B	37873	FBgn0259937	0.51	80.50	59.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755701	84	2	PH	merged	mthl6	38839	FBgn0035789	0.50	74.60	53.40	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755702	84	2	PH	merged	NHP2	44005	FBgn0029148	0.48	69.90	44.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755703	84	2	PH	merged	nop5	33966	FBgn0026196	0.48	76.50	54.30	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755704	84	2	PH	merged	Fkbp39	41860	FBgn0013269	0.48	87.30	72.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755705	84	2	PH	merged	Nop56	42633	FBgn0038964	0.47	71.90	49.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755706	84	2	PH	merged	Lst	36853	FBgn0034140	0.45	27.50	7.50	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755707	84	2	PH	merged	CG11236	33955	FBgn0031860	0.42	36.90	11.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755708	84	2	PH	merged	CG11267	39476	FBgn0036334	0.41	88.60	76.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755709	84	2	PH	merged	Gapdh2	32545	FBgn0001092	0.40	86.50	72.40	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755710	84	2	PH	merged	Nph	43559	FBgn0039735	0.39	87.00	74.70	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755711	84	2	PH	merged	sesB	32007	FBgn0003360	0.38	99.70	98.90	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755712	84	2	PH	merged	CG10433	37458	FBgn0034638	0.29	27.40	6.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755713	84	2	PH	merged	Hsc70-4	41840	FBgn0266599	0.26	97.60	95.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755714	84	2	PH	merged	RpL41	251466	FBgn0066084	0.26	100.00	100.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755715	84	2	PH	merged	hoip	44173	FBgn0286786	0.47	73.60	52.90	5.96316918028369e-307	9.26676490616086e-303	NULL	NULL	NULL	gene_symbol	top100
755716	84	2	PH	merged	Dro	36635	FBgn0010388	0.98	49.90	26.20	2.16158406142292e-306	3.35910163145123e-302	NULL	NULL	NULL	gene_symbol	top10
755717	84	2	PH	merged	et	32975	FBgn0031055	0.43	53.80	30.50	9.6099216534606e-302	1.49338182494778e-297	NULL	NULL	NULL	gene_symbol	top100
755718	84	2	PH	merged	ATPsynbeta	43829	FBgn0010217	0.26	98.10	95.30	1.08229921236377e-301	1.6818929760133e-297	NULL	NULL	NULL	gene_symbol	top100
755719	84	2	PH	merged	CG33225	2768860	FBgn0053225	0.71	44.50	20.80	1.22498542698325e-297	1.90362735353197e-293	NULL	NULL	NULL	gene_symbol	top10
755720	84	2	PH	merged	mod	43764	FBgn0002780	0.40	80.90	65.40	3.66428741141998e-281	5.69430263734665e-277	NULL	NULL	NULL	gene_symbol	top100
755721	84	2	PH	merged	GstD3	48336	FBgn0010039	0.36	73.00	46.00	7.48048465989448e-271	1.1624673161476e-266	NULL	NULL	NULL	gene_symbol	top100
755722	84	2	PH	merged	CNBP	37646	FBgn0034802	0.25	99.60	99.10	5.215520775399e-268	8.10491928497004e-264	NULL	NULL	NULL	gene_symbol	top100
755723	84	2	PH	merged	Nap1	37798	FBgn0015268	0.30	90.80	83.70	5.79849385645322e-264	9.01085945292831e-260	NULL	NULL	NULL	gene_symbol	top100
755724	84	2	PH	merged	ITP	37921	FBgn0035023	0.39	40.20	18.60	1.25588317672893e-262	1.95164245663676e-258	NULL	NULL	NULL	gene_symbol	top100
755725	84	2	PH	merged	Nlp	43560	FBgn0016685	0.29	93.50	88.60	2.69455594544433e-254	4.18733993922048e-250	NULL	NULL	NULL	gene_symbol	top100
755726	84	2	PH	merged	vig2	43016	FBgn0046214	0.32	88.40	79.70	7.22328200687401e-252	1.12249802386822e-247	NULL	NULL	NULL	gene_symbol	top100
755727	84	2	PH	merged	CG44250	19836034	FBgn0265185	0.44	70.50	49.60	9.44854295929051e-247	1.46830357587374e-242	NULL	NULL	NULL	gene_symbol	top100
755728	84	2	PH	merged	CG31431	326138	FBgn0051431	0.37	65.80	42.80	3.01735157599855e-243	4.68896434910175e-239	NULL	NULL	NULL	gene_symbol	top100
755729	84	2	PH	merged	Sodh-2	41313	FBgn0022359	0.41	53.90	32.50	1.50342024380951e-226	2.33631505887999e-222	NULL	NULL	NULL	gene_symbol	top100
755730	84	2	PH	merged	Fib	37662	FBgn0003062	0.36	58.60	37.60	3.01200818522256e-225	4.68066071983586e-221	NULL	NULL	NULL	gene_symbol	top100
755731	84	2	PH	merged	stv	39518	FBgn0086708	0.29	34.80	15.30	1.39558987613365e-224	2.16874666751169e-220	NULL	NULL	NULL	gene_symbol	top100
755732	84	2	PH	merged	Sr-CIII	44382	FBgn0020376	0.32	38.90	18.60	1.05754001189409e-223	1.64341717848341e-219	NULL	NULL	NULL	gene_symbol	top100
755733	84	2	PH	merged	CG6656	42576	FBgn0038912	0.41	42.80	23.00	5.3452864617609e-217	8.30657516157644e-213	NULL	NULL	NULL	gene_symbol	top100
755734	84	2	PH	merged	CG6299	32475	FBgn0030641	0.35	43.90	24.40	3.72689021917375e-212	5.79158740059601e-208	NULL	NULL	NULL	gene_symbol	top100
755735	84	2	PH	merged	Shmt	31524	FBgn0029823	0.32	53.90	33.40	8.13600249969487e-210	1.26433478845258e-205	NULL	NULL	NULL	gene_symbol	top100
755736	84	2	PH	merged	CG42394	7354424	FBgn0259740	0.27	97.90	90.60	1.31569863611274e-196	2.04459568051919e-192	NULL	NULL	NULL	gene_symbol	top100
755737	84	2	PH	merged	CG4038	37397	FBgn0011824	0.34	65.00	47.30	3.56493458525521e-192	5.53990834548659e-188	NULL	NULL	NULL	gene_symbol	top100
755738	84	2	PH	merged	CG8545	36365	FBgn0033741	0.33	51.50	32.10	5.88763390310189e-189	9.14938308542034e-185	NULL	NULL	NULL	gene_symbol	top100
755739	84	2	PH	merged	Gdap2	59173	FBgn0042135	0.35	42.20	24.40	5.33206925722896e-182	8.2860356257338e-178	NULL	NULL	NULL	gene_symbol	top100
755740	84	2	PH	merged	Rm62	40739	FBgn0003261	0.27	87.70	80.50	2.69016181092266e-174	4.18051145417382e-170	NULL	NULL	NULL	gene_symbol	top100
755741	84	2	PH	merged	CG3348	50082	FBgn0040609	0.48	34.50	17.70	1.62336802018729e-167	2.52271390337105e-163	NULL	NULL	NULL	gene_symbol	top100
755742	84	2	PH	merged	CG10576	38645	FBgn0035630	0.27	82.10	70.60	3.32171535806922e-167	5.16194566643956e-163	NULL	NULL	NULL	gene_symbol	top100
755743	84	2	PH	merged	Sam-S	48552	FBgn0005278	0.29	63.70	47.20	4.21475462517088e-166	6.54972868751555e-162	NULL	NULL	NULL	gene_symbol	top100
755744	84	2	PH	merged	GstE6	37111	FBgn0063494	0.34	59.50	42.50	5.74506929465585e-162	8.92783768389519e-158	NULL	NULL	NULL	gene_symbol	top100
755745	84	2	PH	merged	Hsp60A	32045	FBgn0015245	0.30	72.30	58.70	7.81849724504364e-153	1.21499447187978e-148	NULL	NULL	NULL	gene_symbol	top100
755746	84	2	PH	merged	Tom40	44978	FBgn0016041	0.28	57.80	40.70	1.49576073835147e-145	2.32441218739819e-141	NULL	NULL	NULL	gene_symbol	top100
755747	84	2	PH	merged	GILT3	42787	FBgn0039098	0.25	56.50	37.50	4.38088055663368e-143	6.80788838500874e-139	NULL	NULL	NULL	gene_symbol	top100
755748	84	2	PH	merged	P32	37006	FBgn0034259	0.28	60.80	45.20	5.89250636007182e-139	9.15695488355161e-135	NULL	NULL	NULL	gene_symbol	top100
755749	84	2	PH	merged	zfh1	43650	FBgn0004606	0.26	91.90	87.20	2.29863260339276e-135	3.57207506567235e-131	NULL	NULL	NULL	gene_symbol	top100
755750	84	2	PH	merged	CG13096	34183	FBgn0032050	0.29	49.30	33.10	1.61839467898317e-133	2.51498533113985e-129	NULL	NULL	NULL	gene_symbol	top100
755751	84	2	PH	merged	CG5953	34985	FBgn0032587	0.26	64.70	49.90	3.97735640697143e-130	6.1808118564336e-126	NULL	NULL	NULL	gene_symbol	top100
755752	84	2	PH	merged	CG6767	39132	FBgn0036030	0.29	63.10	49.20	1.2869821580013e-123	1.99997027353403e-119	NULL	NULL	NULL	gene_symbol	top100
755753	84	2	PH	merged	CG7637	36135	FBgn0033548	0.27	56.40	41.10	3.57875524209561e-119	5.56138564621657e-115	NULL	NULL	NULL	gene_symbol	top100
755754	84	2	PH	merged	Gmap	32483	FBgn0027287	0.27	47.70	32.80	1.12150675321372e-112	1.74282149449412e-108	NULL	NULL	NULL	gene_symbol	top100
755755	84	2	PH	merged	CecB	43598	FBgn0000278	0.33	50.10	34.10	1.41054070104392e-108	2.19198024942225e-104	NULL	NULL	NULL	gene_symbol	top100
755756	84	2	PH	merged	Adgf-A	39976	FBgn0036752	0.25	58.60	47.40	1.06455505443175e-89	1.65431855458695e-85	NULL	NULL	NULL	gene_symbol	top100
755757	84	2	PH	merged	AttA	36636	FBgn0012042	0.45	38.10	27.10	8.24476316792604e-74	1.28123619629571e-69	NULL	NULL	NULL	gene_symbol	top100
755758	84	3	PM	merged	Col4a1	33727	FBgn0000299	1.90	86.70	22.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755759	84	3	PM	merged	Glt	34193	FBgn0001114	1.86	84.70	17.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755760	84	3	PM	merged	SPARC	43230	FBgn0026562	1.76	97.10	38.70	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755761	84	3	PM	merged	vkg	33726	FBgn0016075	1.59	80.50	17.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755762	84	3	PM	merged	Pxn	38326	FBgn0011828	1.43	88.10	28.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755763	84	3	PM	merged	CG8501	36347	FBgn0033724	1.39	49.10	14.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755764	84	3	PM	merged	Ppn	43872	FBgn0003137	1.39	78.80	39.90	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755765	84	3	PM	merged	CG34331	33011	FBgn0085360	1.39	86.30	34.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755766	84	3	PM	merged	Sr-CI	33621	FBgn0014033	1.39	75.40	18.50	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755767	84	3	PM	merged	Drs	38419	FBgn0283461	1.29	43.30	19.80	0.00	0.00	NULL	NULL	NULL	gene_symbol	top10
755768	84	3	PM	merged	Hml	39529	FBgn0029167	1.25	92.70	62.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755769	84	3	PM	merged	CG1092	40538	FBgn0037228	1.25	78.20	22.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755770	84	3	PM	merged	Cys	41767	FBgn0004629	1.18	76.90	28.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755771	84	3	PM	merged	NtR	43935	FBgn0029147	1.14	73.70	22.50	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755772	84	3	PM	merged	Ggamma30A	45234	FBgn0267252	1.12	42.30	7.50	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755773	84	3	PM	merged	NimC1	34816	FBgn0259896	1.08	54.40	8.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755774	84	3	PM	merged	regucalcin	32165	FBgn0030362	1.07	99.60	91.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755775	84	3	PM	merged	CG9372	40137	FBgn0036891	1.02	75.00	21.80	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755776	84	3	PM	merged	l(1)G0289	31964	FBgn0028331	1.00	70.80	22.60	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755777	84	3	PM	merged	CG43124	12798282	FBgn0262587	0.99	84.70	30.70	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755778	84	3	PM	merged	NimB4	34814	FBgn0028542	0.96	82.50	45.10	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755779	84	3	PM	merged	vir-1	34652	FBgn0043841	0.94	50.10	18.30	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755780	84	3	PM	merged	CG42807	36511	FBgn0261989	0.93	93.00	53.50	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755781	84	3	PM	merged	CG34437	5740179	FBgn0085466	0.87	56.80	11.70	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755782	84	3	PM	merged	LanB1	34068	FBgn0261800	0.87	85.20	53.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755783	84	3	PM	merged	CG2444	32121	FBgn0030326	0.87	68.40	36.80	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755784	84	3	PM	merged	Ance-5	37980	FBgn0035076	0.83	46.60	8.50	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755785	84	3	PM	merged	CG42711	10178864	FBgn0261628	0.78	44.60	7.00	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755786	84	3	PM	merged	eater	43262	FBgn0243514	0.78	75.70	41.20	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755787	84	3	PM	merged	LanA	38723	FBgn0002526	0.77	72.20	38.70	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
755788	84	3	PM	merged	lectin-24Db	53550	FBgn0040102	0.77	65.10	25.40	0.00	0.00	NULL	NULL	NULL	gene_symbol	top100
